review_id,unternehmen,source,typ,datum,titel,gesamt_score,empfehlung,position,bereich,ort,sprache,arbeitsatmosphaere,work_life_balance,gehalt,karriere,vorgesetzte,gleichberechtigung,image,umwelt_sozial,kollegen,umgang_aeltere,arbeitsbedingungen,kommunikation,interessante_aufgaben,text_positiv,text_negativ,text_verbesserung,text_freitext,missing_ratings,has_freetext,is_duplicate
nordzucker_kununu_94,Nordzucker,kununu,Mitarbeiter,2024-02-01,Guter und fairer Arbeitgeber,3.8,Empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Nordstemmen,de,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,Das Unternehmen hat einen guten Ruf in der Region und die Work-Life-Balance stimmt dank flexibler Arbeitszeiten.,Die Stimmung ist je nach Abteilung sehr unterschiedlich. Weiterbildung hängt stark vom Vorgesetzten ab.,Verbesserungspotenzial: regelmäßige Teamevents zur Stärkung des Zusammenhalts sowie ein strukturiertes Weiterbildungsprogramm für alle.,,0,True,False
nordzucker_kununu_95,Nordzucker,kununu,Mitarbeiter,2024-02-01,Reinste ausbeute,1.6,Nicht empfohlen,Ex-Zeitarbeiter/in,Logistik / Materialwirtschaft,Schladen,de,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,Man arbeitet gerne für eine bekannte Marke.,Mehrarbeit in den Kampagnenzeiten kostet viel Freizeit.,Verbesserungspotenzial: flexiblere Homeoffice-Regelungen auch in der Verwaltung sowie eine leistungsgerechtere Vergütung.,,0,True,False
nordzucker_kununu_96,Nordzucker,kununu,Mitarbeiter,2023-08-01,Je nach Abteilung kann man sich positiv entwickeln.,3.6,Empfohlen,Angestellte/r oder Arbeiter/in,IT,Braunschweig,de,3.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,Nachhaltigkeit wird hier ernst genommen. Ältere und langjährige Kollegen werden wertgeschätzt.,In Stoßzeiten wird die Atmosphäre schnell angespannt. In der Produktion ist die Work-Life-Balance durch Schichten belastend.,Verbesserungspotenzial: regelmäßige Teamevents zur Stärkung des Zusammenhalts sowie flexiblere Homeoffice-Regelungen auch in der Verwaltung.,,0,True,False
nordzucker_kununu_97,Nordzucker,kununu,Mitarbeiter,2023-04-01,Sehr guter Arbeitgeber,4.8,Empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Unbekannt,de,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,Das Betriebsklima ist sehr angenehm. Man arbeitet gerne für eine bekannte Marke.,Wichtige Informationen erreichen einen oft erst spät.,Wünschenswert: eine klarere und schnellere interne Kommunikation.,,0,True,False
nordzucker_kununu_98,Nordzucker,kununu,Mitarbeiter,2022-10-01,Sehr guter Arbeitgeber angenehmes Betriebsklima flache Hierarchien,4.8,Empfohlen,Angestellte/r oder Arbeiter/in,Administration / Verwaltung,Braunschweig,de,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,Die Arbeitsatmosphäre ist offen und wertschätzend und die Work-Life-Balance stimmt dank flexibler Arbeitszeiten. Es gibt gute Weiterbildungsmöglichkeiten.,Das Gehalt ist im Branchenvergleich eher durchschnittlich.,Aus meiner Sicht hilfreich: eine leistungsgerechtere Vergütung.,,0,True,False
nordzucker_kununu_99,Nordzucker,kununu,Mitarbeiter,2022-09-01,gut.,1.5,Empfohlen,Angestellte/r oder Arbeiter/in,Administration / Verwaltung,Braunschweig,de,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,Nachhaltigkeit wird hier ernst genommen.,Beim Thema Nachhaltigkeit ist noch Luft nach oben.,Wünschenswert: ein noch stärkeres Engagement für Nachhaltigkeit sowie Investitionen in modernere Ausstattung und Arbeitsplätze.,,0,True,False
nordzucker_kununu_100,Nordzucker,kununu,Mitarbeiter,2022-09-01,Arbeiten muss man überall,4.8,Empfohlen,Angestellte/r oder Arbeiter/in,Unbekannt,Nordstemmen,de,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Das Betriebsklima ist sehr angenehm und man arbeitet gerne für eine bekannte Marke. Es gibt gute Weiterbildungsmöglichkeiten.,In der Produktion ist die Work-Life-Balance durch Schichten belastend.,Aus meiner Sicht hilfreich: mehr Planungssicherheit bei der Schichtplanung.,,0,True,False
nordzucker_kununu_101,Nordzucker,kununu,Mitarbeiter,2022-07-01,Alles gut,3.6,Empfohlen,Angestellte/r oder Arbeiter/in,Unbekannt,Unbekannt,de,5.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,3.0,Die Arbeitsatmosphäre ist offen und wertschätzend und man hilft sich gegenseitig aus. Ältere und langjährige Kollegen werden wertgeschätzt.,Das Außenbild ist besser als die interne Realität. Weiterbildung hängt stark vom Vorgesetzten ab.,Verbesserungspotenzial: das positive Image auch nach innen stärker leben sowie ein strukturiertes Weiterbildungsprogramm für alle.,,0,True,False
nordzucker_kununu_102,Nordzucker,kununu,Mitarbeiter,2022-04-01,Spannend unterschätzt regional und international erfolgreich nachhaltig,4.4,Empfohlen,Angestellte/r oder Arbeiter/in,Personal / Aus- und Weiterbildung,Braunschweig,de,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,Man arbeitet gerne für eine bekannte Marke. Familie und Beruf sind gut vereinbar. Das Unternehmen handelt umwelt- und sozialbewusst.,Die Aufgaben können zeitweise eintönig werden.,Wünschenswert: mehr Abwechslung und Eigenverantwortung in den Aufgaben.,,0,True,False
nordzucker_kununu_103,Nordzucker,kununu,Mitarbeiter,2022-02-01,Ausbildung zum Industriemechaniker,4.4,Empfohlen,Auszubildende/r,Personal / Aus- und Weiterbildung,Schladen,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_104,Nordzucker,kununu,Mitarbeiter,2021-11-01,keine Wertschätzung,2.4,Nicht empfohlen,Ex-Angestellte/r oder Arbeiter/in,Administration / Verwaltung,Braunschweig,de,3.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,5.0,3.0,3.0,Nachhaltigkeit wird hier ernst genommen. Moderne Arbeitsmittel stehen zur Verfügung.,Die Stimmung ist je nach Abteilung sehr unterschiedlich.,Aus meiner Sicht hilfreich: ein einheitlicheres Miteinander über alle Abteilungen hinweg sowie das positive Image auch nach innen stärker leben.,,0,True,False
nordzucker_kununu_105,Nordzucker,kununu,Mitarbeiter,2021-08-01,Hervorragender Arbeitgeber,4.8,Empfohlen,Angestellte/r oder Arbeiter/in,Forschung / Entwicklung,Braunschweig,de,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Das Betriebsklima ist sehr angenehm. Man arbeitet gerne für eine bekannte Marke. Die Work-Life-Balance stimmt dank flexibler Arbeitszeiten.,Die Aufgaben können zeitweise eintönig werden.,Aus meiner Sicht hilfreich: mehr Abwechslung und Eigenverantwortung in den Aufgaben.,,0,True,False
nordzucker_kununu_106,Nordzucker,kununu,Mitarbeiter,2020-11-01,Elektriker 3 schicht system,2.7,Nicht empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Unbekannt,de,3.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,Die Bezahlung ist fair und kommt pünktlich.,In Stoßzeiten wird die Atmosphäre schnell angespannt. Das Außenbild ist besser als die interne Realität.,Verbesserungspotenzial: ein einheitlicheres Miteinander über alle Abteilungen hinweg sowie das positive Image auch nach innen stärker leben.,,0,True,False
nordzucker_kununu_107,Nordzucker,kununu,Mitarbeiter,2020-11-01,Administration Phone UCC,4.7,Empfohlen,Angestellte/r oder Arbeiter/in,IT,Braunschweig,de,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,Man fühlt sich im Team gut aufgehoben. Man arbeitet gerne für eine bekannte Marke.,Die Aufgaben können zeitweise eintönig werden.,Verbesserungspotenzial: mehr Abwechslung und Eigenverantwortung in den Aufgaben.,,0,True,False
nordzucker_kununu_108,Nordzucker,kununu,Mitarbeiter,2019-05-01,TOP-Arbeitgeber,4.5,Empfohlen,Angestellte/r oder Arbeiter/in,Administration / Verwaltung,Braunschweig,de,5.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Die Arbeitsatmosphäre ist offen und wertschätzend und man arbeitet gerne für eine bekannte Marke. Familie und Beruf sind gut vereinbar.,Bei der Gleichberechtigung gibt es noch Nachholbedarf.,Wünschenswert: mehr Diversität in den Führungspositionen sowie ein strukturiertes Weiterbildungsprogramm für alle.,,0,True,False
nordzucker_kununu_109,Nordzucker,kununu,Mitarbeiter,2018-09-01,Schwere Zeiten stehen bevor!,3.7,Empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Hohenhameln,de,4.0,2.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,Ältere und langjährige Kollegen werden wertgeschätzt. Alle werden gleich und respektvoll behandelt. Die Arbeitsatmosphäre ist offen und wertschätzend.,Die Vergütung könnte der Verantwortung besser entsprechen. Die Kommunikation zwischen den Abteilungen ist ausbaufähig.,Aus meiner Sicht hilfreich: mehr Transparenz beim Gehaltssystem sowie eine klarere und schnellere interne Kommunikation.,,0,True,False
nordzucker_kununu_110,Nordzucker,kununu,Mitarbeiter,2018-05-01,Moderner Arbeitgeber mit Tradition,4.6,Empfohlen,Führungskraft,Unbekannt,Braunschweig,de,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,Die Arbeitsatmosphäre ist offen und wertschätzend. Man arbeitet gerne für eine bekannte Marke.,Die Aufgaben können zeitweise eintönig werden.,Verbesserungspotenzial: mehr Abwechslung und Eigenverantwortung in den Aufgaben.,,0,True,False
nordzucker_kununu_111,Nordzucker,kununu,Mitarbeiter,2017-02-01,Klasse Praktikum,4.9,Empfohlen,Ex-Praktikant/in,Forschung / Entwicklung,Braunschweig,de,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Die Arbeitsatmosphäre ist offen und wertschätzend und man arbeitet gerne für eine bekannte Marke. Familie und Beruf sind gut vereinbar.,Die Kommunikation zwischen den Abteilungen ist ausbaufähig.,Wünschenswert: eine klarere und schnellere interne Kommunikation.,,0,True,False
nordzucker_kununu_112,Nordzucker,kununu,Mitarbeiter,2017-01-01,Sehr Flexible Arbeitszeiten sehr gute Bezahlung sehr gute Work-Life-Balance.,4.3,Empfohlen,Angestellte/r oder Arbeiter/in,Unbekannt,Braunschweig,de,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,Die Work-Life-Balance stimmt dank flexibler Arbeitszeiten und die Bezahlung ist fair und kommt pünktlich.,Der Zusammenhalt schwankt stark je nach Team.,Aus meiner Sicht hilfreich: mehr abteilungsübergreifender Austausch sowie eine klarere und schnellere interne Kommunikation.,,0,True,False
nordzucker_kununu_113,Nordzucker,kununu,Mitarbeiter,2017-01-01,Tolles Unternehmen mit einem spannenden Produkt,4.2,Empfohlen,Angestellte/r oder Arbeiter/in,PR / Kommunikation,Braunschweig,de,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,Die Entwicklungschancen sind solide und das Unternehmen handelt umwelt- und sozialbewusst. Ältere und langjährige Kollegen werden wertgeschätzt.,Der Zusammenhalt schwankt stark je nach Team und wichtige Informationen erreichen einen oft erst spät.,Aus meiner Sicht hilfreich: mehr abteilungsübergreifender Austausch sowie eine klarere und schnellere interne Kommunikation.,,0,True,False
nordzucker_kununu_114,Nordzucker,kununu,Mitarbeiter,2016-04-01,Nicht nur süß auch spannend,3.5,Empfohlen,Angestellte/r oder Arbeiter/in,Personal / Aus- und Weiterbildung,Unbekannt,de,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,Gleitzeit und Homeoffice lassen sich gut nutzen und die Bezahlung ist fair und kommt pünktlich. Der Zusammenhalt unter den Kollegen ist stark.,In Stoßzeiten wird die Atmosphäre schnell angespannt. Das Außenbild ist besser als die interne Realität.,Aus meiner Sicht hilfreich: ein einheitlicheres Miteinander über alle Abteilungen hinweg sowie das positive Image auch nach innen stärker leben.,,0,True,False
nordzucker_kununu_115,Nordzucker,kununu,Mitarbeiter,2015-09-01,Hier würde ich wieder anfangen!,4.2,Empfohlen,Führungskraft,Unbekannt,Braunschweig,de,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,Die Entwicklungschancen sind solide und Nachhaltigkeit wird hier ernst genommen. Die Führungskräfte sind fair und unterstützend.,Die Kommunikation zwischen den Abteilungen ist ausbaufähig.,Wünschenswert: eine klarere und schnellere interne Kommunikation.,,0,True,False
nordzucker_kununu_116,Nordzucker,kununu,Mitarbeiter,2014-08-01,Grabenkampfe und Politik pur,2.5,Keine Angabe,,Unbekannt,Braunschweig,de,1.0,2.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,Die Bezahlung ist fair und kommt pünktlich. Mein Vorgesetzter hat stets ein offenes Ohr. Alle werden gleich und respektvoll behandelt.,Mehrarbeit in den Kampagnenzeiten kostet viel Freizeit und der Zusammenhalt schwankt stark je nach Team.,Aus meiner Sicht hilfreich: mehr Planungssicherheit bei der Schichtplanung sowie mehr abteilungsübergreifender Austausch.,,0,True,False
nordzucker_kununu_117,Nordzucker,kununu,Mitarbeiter,2008-01-01,Sehr gut: 4.62 von 5 Sternen,4.6,Keine Angabe,Angestellte/r oder Arbeiter/in,Unbekannt,Hohenhameln,de,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,Man fühlt sich im Team gut aufgehoben. Das Unternehmen hat einen guten Ruf in der Region.,Die Aufgaben können zeitweise eintönig werden.,Wünschenswert: mehr Abwechslung und Eigenverantwortung in den Aufgaben.,,0,True,False
nordzucker_kununu_118,Nordzucker,kununu,Bewerber,2025-08-01,SEHR lange Wartezeit,1.0,Absage,Werkstudentin,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_119,Nordzucker,kununu,Bewerber,2025-06-01,Rückmeldung deutlich ausbaufähig Nutzung eines Bewerberportals ohne Informationen per E-Mail schwierig,1.0,Absage,,Unbekannt,Unbekannt,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_120,Nordzucker,kununu,Bewerber,2025-06-01,Unprofessionell. Keine Rückmeldung bekommen.,3.4,selbst anders entschieden,,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_121,Nordzucker,kununu,Bewerber,2025-01-01,Es wird der 200% Kandidat gesucht - beim heutigen Arbeitsmarkt allerdings sollte man sich schneller entscheiden.,3.5,Absage,,Unbekannt,Uelzen,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_122,Nordzucker,kununu,Bewerber,2025-01-01,Misogyn und extrem altersdiskriminierend über 40 keine Chance und keine Karrieremöglichkeiten,1.0,selbst anders entschieden,C-Level,Unbekannt,Unbekannt,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_123,Nordzucker,kununu,Bewerber,2024-07-01,Unprofessionell. Führungskraft nimmt Interview wenig ernst.,2.0,Absage,Einkäufer,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_124,Nordzucker,kununu,Bewerber,2024-05-01,Bewerber über 40 ohne Chance keine Entwicklungsperspektiven Abwertung von Studium und Berufserfahrung inklusiv,1.0,selbst anders entschieden,,Unbekannt,Unbekannt,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_125,Nordzucker,kununu,Bewerber,2024-01-01,Sehr lange Wartezeiten bis gar keine Rückmeldung,1.0,keine Rückmeldung,,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_126,Nordzucker,kununu,Bewerber,2024-01-01,Guter Process,4.6,spätere Berücksichtigung,,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_127,Nordzucker,kununu,Bewerber,2023-09-01,Extreme age/gender discrimination thus lack of perspective. Applicants over 35 are sorted out mental province.,1.0,selbst anders entschieden,Head of O&P & Environment,Unbekannt,Unbekannt,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_128,Nordzucker,kununu,Bewerber,2023-07-01,Positiver Eindruck den das Unternehmen nach dem zweiten Gespräch ins Gegenteil verändert hat.,4.4,Keine Angabe,Group Demand Planner,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_129,Nordzucker,kununu,Bewerber,2023-06-01,Unprofessionalität trifft es ganz gut.,2.4,Absage,Teamleiter,Unbekannt,Nordstemmen,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_130,Nordzucker,kununu,Bewerber,2022-12-01,Bewerber über anfang 30 ohne Chance Vitamin B ansonsten erforderlich,1.0,Keine Angabe,,Unbekannt,Unbekannt,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_131,Nordzucker,kununu,Bewerber,2022-11-01,Respektloses Verhalten. Bei der telefonischen Nachfrage einfach weggedrückt.,2.0,Absage,Industriemechaniker,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_132,Nordzucker,kununu,Bewerber,2022-06-01,Heftige Altersdiskriminierung pauschale unpersönliche Absage sehr konservativ und einfaches Schubladendenken,1.0,Absage,,Unbekannt,Unbekannt,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_133,Nordzucker,kununu,Bewerber,2022-06-01,Nach einem netten Gespräch nie wieder etwas gehört,1.2,Keine Angabe,Manager PMO,Unbekannt,Unbekannt,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_134,Nordzucker,kununu,Bewerber,2021-03-01,Guter Anfang schwaches und enttäuschendes Ende,3.4,Absage,Praktikant,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_135,Nordzucker,kununu,Bewerber,2018-06-01,Wir melden uns bei Ihnen... und nie wieder was gehört...,2.5,selbst entschieden,Head of Quality,Unbekannt,Unbekannt,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_136,Nordzucker,kununu,Bewerber,2017-05-01,Ein sehr angenehmes und zugleich interessantes Vorstellungsgespräch,5.0,Zusage,Chemielaborant,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_137,Nordzucker,kununu,Bewerber,2015-09-01,Nach Eingangsbestätigung monatelang keine Reaktion auf Bewerbung...,1.3,selbst entschieden,Verwaltung,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_138,Nordzucker,kununu,Bewerber,2024-11-01,Professioneller Bewerbungsprozess mit schnellen Rückmeldungen und angenehmer Atmosphäre,4.6,Zusage,Praktikant,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_kununu_139,Nordzucker,kununu,Bewerber,2020-11-01,Sehr angenehmes Gespräch freundliche Atmosphäre,5.0,Zusage,,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
nordzucker_glassdoor_1,Nordzucker,glassdoor,Mitarbeiter,2026-05-28,Solider Arbeitgeber mit guter Work-Life-Balance,4.2,Empfohlen,Sachbearbeiter,Administration,Braunschweig,de,4.0,5.0,4.0,3.0,4.0,4.0,,,,,,,,"Gute Arbeitsatmosphäre, sichere Strukturen und verlässliche Kolleginnen und Kollegen.",Manche Prozesse sind langsam und Entscheidungen brauchen teilweise lange.,Kommunikation zwischen Abteilungen noch verbindlicher gestalten.,,7,True,False
nordzucker_glassdoor_2,Nordzucker,glassdoor,Azubi,2026-05-15,Sehr gutes Umfeld für Ausbildung und Einstieg,4.8,Empfohlen,Auszubildender Industriemechaniker,Production,Uelzen,de,5.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,"Gute Betreuung, freundliche Ausbilder und ein respektvoller Umgang.",Teilweise könnte die technische Ausstattung moderner sein.,Ausbildungsinhalte noch stärker digital dokumentieren.,,7,True,False
nordzucker_glassdoor_3,Nordzucker,glassdoor,Mitarbeiter,2026-04-30,Top oder Flop je nach Abteilung,3.7,Empfohlen,Mitarbeiter Produktion,Production,Klein Wanzleben,de,3.0,4.0,5.0,3.0,3.0,4.0,,,,,,,,"Gehalt und Sozialleistungen sind ordentlich, viele Kollegen halten gut zusammen.",Führung und Kommunikation unterscheiden sich stark je nach Bereich.,Führungsstandards über Standorte und Abteilungen hinweg vereinheitlichen.,,7,True,False
nordzucker_glassdoor_4,Nordzucker,glassdoor,Mitarbeiter,2026-04-18,Gute Leute werden stark belastet,3.9,Empfohlen,Schichtmitarbeiter,Production,Schladen,de,4.0,4.0,4.0,3.0,3.0,4.0,,,,,,,,"Viel Verantwortung, gute Kollegialität und abwechslungsreiche Aufgaben.",Leistungsstarke Mitarbeiter bekommen oft zusätzliche Aufgaben.,Arbeitslast transparenter verteilen und klare Prioritäten setzen.,,7,True,False
nordzucker_glassdoor_5,Nordzucker,glassdoor,Mitarbeiter,2026-04-02,Klare Empfehlung für langfristige Perspektive,4.6,Empfohlen,Sales Specialist,Sales,Braunschweig,de,5.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,"Stabiles Unternehmen, gutes Teamgefühl und fairer Umgang.",Karrierewege sind nicht immer klar erkennbar.,Entwicklungsmöglichkeiten aktiver kommunizieren.,,7,True,False
nordzucker_glassdoor_6,Nordzucker,glassdoor,Mitarbeiter,2026-03-24,Früher moderner wahrgenommen,2.1,Nicht empfohlen,Mitarbeiter Produktion,Production,Nordstemmen,de,2.0,2.0,3.0,2.0,1.0,3.0,,,,,,,,Sicherer Arbeitsplatz und viele erfahrene Kollegen.,"Zu viele alte Strukturen, wenig Veränderungsbereitschaft und schwache Kommunikation.",Führungskultur modernisieren und Veränderungsprojekte ernsthafter umsetzen.,,7,True,False
nordzucker_glassdoor_7,Nordzucker,glassdoor,Mitarbeiter,2026-03-10,Guter Arbeitgeber mit Luft nach oben,3.8,Empfohlen,Logistics Coordinator,Logistics,Hohenhameln,de,4.0,4.0,4.0,3.0,3.0,4.0,,,,,,,,"Kollegen sind hilfsbereit, Aufgaben sind meist klar und die Sicherheit ist gut.",Schnittstellen zwischen Logistik und Produktion laufen nicht immer sauber.,Prozessverantwortlichkeiten eindeutiger definieren.,,7,True,False
nordzucker_glassdoor_8,Nordzucker,glassdoor,Mitarbeiter,2026-02-26,Sehr kollegial und bodenständig,4.7,Empfohlen,IT Specialist,IT,Braunschweig,de,5.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,"Bodenständiges Umfeld, nette Kolleginnen und Kollegen und viel Vertrauen im Team.",Einige Tools und Prozesse wirken noch nicht vollständig integriert.,IT-Systeme weiter harmonisieren und Schulungen ausbauen.,,7,True,False
nordzucker_glassdoor_9,Nordzucker,glassdoor,Mitarbeiter,2026-02-11,Familie und Schichtarbeit bleibt schwierig,3.1,Nicht empfohlen,Anlagenfahrer,Production,Schladen,de,3.0,2.0,4.0,3.0,3.0,4.0,,,,,,,,"Sichere Beschäftigung, gutes Gehalt und solides Team.",Schichtmodell erschwert Familie und Privatleben deutlich.,Mehr Flexibilität bei Schichtplanung und kurzfristigen Tauschen ermöglichen.,,7,True,False
nordzucker_glassdoor_10,Nordzucker,glassdoor,Mitarbeiter,2026-01-29,"Spannende Aufgaben, aber konservative Strukturen",4.0,Empfohlen,Controller,Finance,Braunschweig,de,4.0,4.0,5.0,3.0,4.0,4.0,,,,,,,,Aufgaben sind vielseitig und man kann fachlich viel lernen.,Entscheidungen sind häufig sehr vorsichtig und dauern lange.,Mehr Mut zu klaren Entscheidungen und schlankeren Prozessen.,,7,True,False
nordzucker_glassdoor_11,Nordzucker,glassdoor,Mitarbeiter,2026-01-12,Guter Arbeitgeber für die Region,4.5,Empfohlen,Elektroniker,Maintenance,Hohenhameln,de,5.0,4.0,5.0,4.0,4.0,4.0,,,,,,,,"Fairer Umgang, sichere Arbeit und gute Sozialleistungen.",Kommunikation bei Veränderungen könnte früher erfolgen.,Mitarbeitende stärker vor Entscheidungen einbeziehen.,,7,True,False
nordzucker_glassdoor_12,Nordzucker,glassdoor,Mitarbeiter,2025-12-18,Viel Abwechslung im Arbeitsalltag,4.3,Empfohlen,Team Lead Administration,Administration,Braunschweig,de,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,"Vielseitige Aufgaben, erfahrene Teams und gute bereichsübergreifende Zusammenarbeit.",Manchmal zu viele parallele Initiativen ohne klare Priorisierung.,Projektlandschaft stärker fokussieren.,,7,True,False
nordzucker_glassdoor_13,Nordzucker,glassdoor,Mitarbeiter,2025-12-03,"Außen solide, innen politisch",2.8,Nicht empfohlen,Projektmitarbeiter,Administration,Braunschweig,de,2.0,3.0,4.0,2.0,2.0,3.0,,,,,,,,"Gute Marke, gute Benefits und grundsätzlich spannende Themen.","Viele interne Abstimmungen, Silodenken und wenig Transparenz.",Offenere Feedbackkultur und klarere Verantwortlichkeiten schaffen.,,7,True,False
nordzucker_glassdoor_14,Nordzucker,glassdoor,Praktikant,2025-11-19,Praktikum mit sehr guter Betreuung,4.9,Empfohlen,Praktikant Logistik,Logistics,Braunschweig,de,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,"Sehr freundliche Betreuung, echte Einblicke und wertschätzende Zusammenarbeit.",Für Praktikanten könnten digitale Lernunterlagen umfangreicher sein.,Onboarding-Material zentral bereitstellen.,,7,True,False
nordzucker_glassdoor_15,Nordzucker,glassdoor,Mitarbeiter,2025-11-07,Sehr guter Zusammenhalt im Werk,4.4,Empfohlen,Produktionsmitarbeiter,Production,Uelzen,de,5.0,4.0,4.0,3.0,4.0,4.0,,,,,,,,"Kollegen helfen einander, der Umgang ist direkt und meistens fair.",Karrierepfade im Werk sind begrenzt.,Interne Weiterbildung stärker für Produktionsbereiche öffnen.,,7,True,False
nordzucker_glassdoor_16,Nordzucker,glassdoor,Mitarbeiter,2025-10-22,"Stabil, aber nicht besonders innovativ",3.4,Empfohlen,Mitarbeiter Einkauf,Procurement,Braunschweig,de,3.0,4.0,4.0,3.0,3.0,4.0,,,,,,,,"Sicherheit, gute Sozialleistungen und planbare Aufgaben.",Innovation und Digitalisierung kommen nur langsam voran.,Mehr Tempo bei digitalen Prozessen und Datenqualität.,,7,True,False
nordzucker_glassdoor_17,Nordzucker,glassdoor,Mitarbeiter,2025-10-09,Modern und vorbildlich ist noch Luft nach oben,2.6,Nicht empfohlen,Maschinenführer,Production,Hohenhameln,de,2.0,2.0,3.0,2.0,2.0,3.0,,,,,,,,Arbeitsplatz ist sicher und das Team hält zusammen.,"Arbeitsbedingungen, Kommunikation und Führungsverhalten wirken teilweise altmodisch.",Mehr Investitionen in Arbeitsumfeld und Führungskräfteentwicklung.,,7,True,False
